Gene_ID	GO_ID
LG22g39	GO:0003723
LG22g390	GO:0003723
LG22g392	GO:0003723
LG22g40	GO:0005179,GO:0005576
LG22g410	GO:0016020
LG22g411	GO:0005515
LG22g413	GO:0005515
LG22g415	GO:0005840,GO:0006412,GO:0003735
LG22g419	GO:0005515
LG22g421	GO:0008270
LG22g422	GO:0009058
LG22g423	GO:0032958,GO:0016301
LG22g425	GO:0005085
LG22g428	GO:0016787
LG22g429	GO:0070403
LG22g430	GO:0003723
LG22g431	GO:0008234,GO:0006508,GO:0005515,GO:0005576,GO:0030414
LG22g432	GO:0004869
LG22g434	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG22g435	GO:0016887,GO:0005524
LG22g436	GO:0016887,GO:0005524
LG22g44	GO:0016791
LG22g441	GO:0016020
LG22g442	GO:0016491,GO:0005507
LG22g445	GO:0003723
LG22g454	GO:0006355
LG22g46	GO:0004864,GO:0009966
LG22g470	GO:0005524
LG22g472	GO:0004869,GO:0043410,GO:0005615,GO:0008343,GO:0032099,GO:0009267,GO:0007186
LG22g475	GO:0016787
LG22g479	GO:0006468,GO:0004672
LG22g48	GO:0005096,GO:0005515,GO:0005737
LG22g480	GO:0006468,GO:0005524,GO:0004672
LG22g481	GO:0008270,GO:0046872
LG22g483	GO:0003723
LG22g496	GO:0046983
LG22g506	GO:0016311
LG22g508	GO:0051276,GO:0005694,GO:0005515,GO:0005524
LG22g516	GO:0034464,GO:0060271
LG22g518	GO:0005515
LG22g519	GO:0005515
LG22g521	GO:0007186,GO:0016020,GO:0004930
LG22g523	GO:0008083,GO:0016020
LG22g524	GO:0005515
LG22g525	GO:0005515,GO:0035091
LG22g526	GO:0005509
LG22g527	GO:0005515,GO:0007009
LG22g528	GO:0005515,GO:0006629
LG22g530	GO:0003924,GO:0005525
LG22g531	GO:0005515
LG22g534	GO:0005789,GO:0007029
LG22g536	GO:0004930,GO:0016020,GO:0007186
LG22g538	GO:0005515
LG22g540	GO:0008234,GO:0006508
LG22g542	GO:0007186,GO:0016020,GO:0004930
LG22g561	GO:0006801,GO:0046872
LG22g567	GO:0008009,GO:0005576,GO:0006955
LG22g568	GO:0004392,GO:0006788
LG22g570	GO:0006629,GO:0008081
LG22g573	GO:0005634,GO:0006260,GO:0006281,GO:0033557
LG22g574	GO:0005515
LG22g575	GO:0008270,GO:0005515,GO:0006355,GO:0003712,GO:0004402,GO:0005634,GO:0003713,GO:0000123
LG22g578	GO:0009190,GO:0035556
LG22g579	GO:0009190,GO:0035556
LG22g587	GO:0016758,GO:0016020,GO:0006486
LG22g597	GO:0004198,GO:0006508
LG22g6	GO:0007186,GO:0016020,GO:0004930
LG22g606	GO:0004198,GO:0006508
LG22g609	GO:0005515
LG22g610	GO:0005515
LG22g641	GO:0006508,GO:0004252
LG22g642	GO:0005272,GO:0006814,GO:0016020
LG22g648	GO:0005272,GO:0006814,GO:0016020
LG22g651	GO:0005975,GO:0006072,GO:0016616,GO:0046168,GO:0051287
LG22g680	GO:0008168,GO:0016706
LG22g685	GO:0005515
LG22g686	GO:0005515
LG22g687	GO:0005515
LG22g691	GO:0005515
LG22g697	GO:0005515
LG22g698	GO:0005515
LG22g701	GO:0005515
LG22g704	GO:0005515
LG22g734	GO:0005515,GO:0006541,GO:0004359
LG22g737	GO:0005515
LG22g738	GO:0001682,GO:0030677
LG22g74	GO:0003723,GO:0006396,GO:0003676
LG22g740	GO:0006468,GO:0005524,GO:0004672,GO:0035091
LG22g741	GO:0003779
LG22g743	GO:0051260
LG22g747	GO:0007155,GO:0005540
LG22g749	GO:0035091
LG22g75	GO:0003677
LG22g754	GO:0003723
LG22g755	GO:0000775,GO:0034080
LG22g756	GO:0005515
LG22g757	GO:0005515
LG22g758	GO:0005515
LG22g759	GO:0005515
LG22g76	GO:0006468,GO:0004672
LG22g760	GO:0000775,GO:0034080
LG22g761	GO:0035299,GO:0005524
LG22g770	GO:0006511,GO:0004843
LG22g771	GO:0005524
LG22g774	GO:0007165
LG22g776	GO:0004415,GO:0005975
LG22g780	GO:0022857,GO:0055085
LG22g783	GO:0006508,GO:0004252,GO:0005515
LG22g785	GO:0005515
LG22g786	GO:0005085
LG22g787	GO:0006468,GO:0004672,GO:0005515
LG22g794	GO:0005515
LG22g800	GO:0016020
LG22g801	GO:0016020
LG22g803	GO:0001664
LG22g804	GO:0031683,GO:0019001,GO:0007186,GO:0003924
LG22g805	GO:0009058,GO:0003824
LG22g808	GO:0005576,GO:0005179
LG22g809	GO:0006508,GO:0008236
LG22g815	GO:0004725,GO:0006470,GO:0005515
LG22g817	GO:0003924,GO:0005525
LG22g818	GO:0004930,GO:0016020,GO:0007186
LG22g820	GO:0030144
LG22g823	GO:0005524,GO:0004519,GO:0003676,GO:0008270
LG22g825	GO:0003676
LG22g827	GO:0003924,GO:0005525
LG22g829	GO:0009235
LG22g831	GO:0006396,GO:0004000,GO:0003723,GO:0030688,GO:0030686,GO:0005730,GO:0000462
LG22g832	GO:0006629,GO:0035556,GO:0004435,GO:0007165
LG22g833	GO:0030014,GO:0006402
LG22g834	GO:0003824,GO:0005542,GO:0016740
LG22g835	GO:0008083
LG22g836	GO:0007165,GO:0006355,GO:0003677
LG22g837	GO:0005515,GO:0006541,GO:0004359
LG22g838	GO:0006355,GO:0005634,GO:0003712,GO:0045892
LG22g84	GO:0016641,GO:0005507
LG22g840	GO:0005515
LG22g841	GO:0046983,GO:0005515,GO:0006355
LG22g842	GO:0046983,GO:0006355
LG22g850	GO:0005515
LG22g851	GO:0005525,GO:0003924
LG22g852	GO:0051536,GO:0016491,GO:0046872
LG22g858	GO:0005515
LG22g860	GO:0003924,GO:0005525
LG22g861	GO:0005515
LG22g863	GO:0016020,GO:0016757
LG22g864	GO:0008146
LG22g867	GO:0006396
LG22g868	GO:0005886,GO:0009966,GO:0031012,GO:0062023
LG22g869	GO:0005886,GO:0009966,GO:0031012,GO:0062023
LG22g87	GO:0042981
LG22g871	GO:0005515
LG22g878	GO:0005515,GO:0016298
LG22g879	GO:0005515,GO:0016298
LG22g88	GO:0016020
LG22g880	GO:0003723
LG22g881	GO:0006508,GO:0004197
LG22g887	GO:0005515
LG22g891	GO:0005515
LG22g892	GO:0007186,GO:0016020,GO:0004930
LG22g893	GO:0008168
LG22g894	GO:0008324,GO:0016020,GO:0006812,GO:0055085
LG22g896	GO:0007186,GO:0016020,GO:0004930
LG22g899	GO:0016746
LG22g901	GO:0008033,GO:0008168
LG22g902	GO:0008289,GO:0005515
LG22g904	GO:0006508,GO:0008234,GO:0005102,GO:0030334,GO:0030155,GO:0045995
LG22g905	GO:0005515
LG22g906	GO:0016887,GO:0005524
LG22g910	GO:0005515
LG22g911	GO:0016020,GO:0048193
LG22g914	GO:0046983
LG22g916	GO:0005515
LG22g917	GO:0005515
LG22g918	GO:0005515
LG22g919	GO:0005515
LG22g92	GO:0007186,GO:0016020,GO:0004930
LG22g922	GO:0005634,GO:0003700,GO:0006355
LG22g926	GO:0016020,GO:0007154
LG22g927	GO:0065003,GO:0005739
LG22g928	GO:0003924,GO:0005525
LG22g93	GO:0007165,GO:0003774,GO:0016459,GO:0005524
LG22g938	GO:0005525
LG22g94	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG22g940	GO:0005525
LG22g941	GO:0003924,GO:0005525
LG22g943	GO:0016758,GO:0016020,GO:0006486
LG22g946	GO:0005544,GO:0005509
LG22g948	GO:0005515
LG22g949	GO:0031072,GO:0051082
LG22g95	GO:0007165
LG22g951	GO:0008083,GO:0016020
LG22g952	GO:0005576,GO:0005615
LG22g953	GO:0000398
LG22g955	GO:0008083
LG22g956	GO:0005515
LG22g963	GO:0004198,GO:0006508
LG22g964	GO:0004198,GO:0006508
LG22g965	GO:0008270
LG22g966	GO:0003723
LG22g967	GO:0046488,GO:0052742
LG22g969	GO:0004601,GO:0006979
LG22g970	GO:0004601,GO:0006979
LG22g971	GO:0003899,GO:0006351,GO:0003677
LG22g972	GO:0007165,GO:0005515
LG22g976	GO:0007155,GO:0005540
LG22g977	GO:0007155,GO:0005540
LG22g98	GO:0016787
LG22g981	GO:0005515
LG22g984	GO:0046983,GO:0003677
LG22g99	GO:0003677,GO:0005524
LG22g992	GO:0006355,GO:0043565
LG22g993	GO:0006468,GO:0005524,GO:0004672
LG22g995	GO:0003723
LG22g997	GO:0005515
LG22g998	GO:0015986
LG23g100	GO:0035556
LG23g1000	GO:0036211
LG23g1002	GO:0005515
LG23g1005	GO:0042765,GO:0016255
LG23g1006	GO:0042765,GO:0016255
LG23g1007	GO:0042765,GO:0016255
LG23g101	GO:0005515
LG23g1011	GO:0005576,GO:0030414
LG23g1012	GO:0035091
LG23g1016	GO:0003924,GO:0005525,GO:0005634,GO:0006355,GO:0043189
LG23g1028	GO:0007165,GO:0005856
LG23g1029	GO:0006355,GO:0005634
LG23g1032	GO:0005515
LG23g1033	GO:0003676,GO:0008408,GO:0006139,GO:0000176,GO:0006396
LG23g1036	GO:0050853,GO:0050852
LG23g1038	GO:0006750,GO:0004363,GO:0005524
LG23g1041	GO:0003676,GO:0005524
LG23g1043	GO:0009190,GO:0035556,GO:0005886,GO:0006171,GO:0004016
LG23g1045	GO:0006006,GO:0016614,GO:0050661,GO:0004345
LG23g1046	GO:0016747
LG23g1047	GO:0051694,GO:0005523
LG23g1048	GO:0005515
LG23g1052	GO:0005524,GO:0016301
LG23g1053	GO:0008270
LG23g1054	GO:0005515
LG23g1058	GO:0000398
LG23g106	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG23g1061	GO:0005509,GO:0016020,GO:0004571
LG23g1064	GO:0006468,GO:0005524,GO:0004672
LG23g1065	GO:0016020
LG23g1071	GO:0016020
LG23g1075	GO:0005515,GO:0003677
LG23g1076	GO:0015267,GO:0016020,GO:0055085
LG23g1077	GO:0015267,GO:0016020,GO:0055085
LG23g1078	GO:0003723
LG23g1080	GO:0005694,GO:0006259,GO:0005524,GO:0003677,GO:0003824
LG23g1082	GO:0008083
LG23g1084	GO:0019901
LG23g109	GO:0006468,GO:0004672
LG23g110	GO:0006182,GO:0004383
LG23g1107	GO:0005515
LG23g111	GO:0009190,GO:0035556
LG23g1119	GO:0005861
LG23g112	GO:0046872
LG23g1120	GO:0005861
LG23g1121	GO:0003824
LG23g1122	GO:0003824
LG23g1123	GO:0003700,GO:0006355
LG23g1126	GO:0043565,GO:0003700,GO:0006355
LG23g1133	GO:0007186,GO:0016020,GO:0004930,GO:0005515
LG23g1134	GO:0008757
LG23g1138	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g1139	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g114	GO:0008270,GO:0003677
LG23g1141	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g1143	GO:0005102
LG23g1144	GO:0016020
LG23g1150	GO:0030117,GO:0006886,GO:0016192,GO:0030131
LG23g1154	GO:0005515
LG23g1155	GO:0006367,GO:0005634
LG23g1157	GO:0005515
LG23g1159	GO:0005515
LG23g116	GO:0016020
LG23g1167	GO:0046983
LG23g117	GO:0000049
LG23g1173	GO:0046983,GO:0006355
LG23g1178	GO:0003723
LG23g1179	GO:0003924,GO:0005525
LG23g1184	GO:0007156,GO:0005509,GO:0016020
LG23g1185	GO:0003677
LG23g1186	GO:0003677
LG23g1189	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG23g119	GO:0003779
LG23g1190	GO:0005515
LG23g1191	GO:0016311
LG23g1192	GO:0016020
LG23g1193	GO:0046983
LG23g1195	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG23g1196	GO:0005515,GO:0008270,GO:0006355,GO:0005634
LG23g1198	GO:0003723
LG23g1200	GO:0016020
LG23g1205	GO:0005515
LG23g1207	GO:0006812,GO:0016020,GO:1902600,GO:0055085,GO:0015297
LG23g121	GO:0003677
LG23g1215	GO:0007186,GO:0016020,GO:0004930
LG23g1217	GO:0003677
LG23g122	GO:0005515
LG23g1223	GO:0005515
LG23g1235	GO:0046872
LG23g1237	GO:0006355,GO:0003677
LG23g124	GO:0007186,GO:0016020,GO:0004930
LG23g126	GO:0006357
LG23g1261	GO:0003676,GO:0005524
LG23g1264	GO:0003677
LG23g1266	GO:0005515,GO:0006629,GO:0035556,GO:0004435,GO:0007165
LG23g127	GO:0008374
LG23g1282	GO:0006508,GO:0004252
LG23g1283	GO:0005524
LG23g1285	GO:0005085
LG23g129	GO:0006814,GO:0006813,GO:0005890
LG23g1292	GO:0003723
LG23g1297	GO:0005515
LG23g131	GO:0018149,GO:0003810
LG23g1313	GO:0005436,GO:0016020,GO:0044341
LG23g1314	GO:0051603,GO:0005839
LG23g1315	GO:0005515
LG23g1316	GO:0005515
LG23g1317	GO:0008270
LG23g1320	GO:0016311,GO:2001070
LG23g1321	GO:0008270,GO:0005515
LG23g1323	GO:0005515
LG23g1324	GO:0005515
LG23g1325	GO:0005515
LG23g1326	GO:0005515
LG23g1328	GO:0005515
LG23g1329	GO:0016192
LG23g1330	GO:0008318,GO:0018342,GO:0004663,GO:0008270
LG23g1331	GO:0004663,GO:0008270
LG23g1332	GO:0018149
LG23g1334	GO:0003810,GO:0018149
LG23g1335	GO:0008168
LG23g1336	GO:0003735,GO:0006412,GO:0005840
LG23g1349	GO:0005515,GO:0003723
LG23g1350	GO:0000976
LG23g1355	GO:0005525
LG23g136	GO:0006468,GO:0005524,GO:0004672
LG23g1361	GO:0038023,GO:0016020
LG23g1365	GO:0046983
LG23g1367	GO:0016746
LG23g1371	GO:0051276,GO:0005694,GO:0005515,GO:0005524
LG23g1382	GO:0032012,GO:0005085
LG23g1388	GO:0006351
LG23g139	GO:0005515,GO:0006355,GO:0005634
LG23g1391	GO:0008270,GO:0003676
LG23g1392	GO:0006468,GO:0004672,GO:0007165
LG23g153	GO:0005524,GO:0016887
LG23g167	GO:0005515
LG23g168	GO:0005515
LG23g169	GO:0004842
LG23g171	GO:0005667,GO:0006355
LG23g172	GO:0046983
LG23g186	GO:0018149,GO:0003810
LG23g187	GO:0005085
LG23g191	GO:0023052
LG23g192	GO:0023052
LG23g193	GO:0005509
LG23g194	GO:0006000,GO:0003873,GO:0005524
LG23g200	GO:0006468,GO:0005524,GO:0004672
LG23g201	GO:0006468,GO:0005524,GO:0004672
LG23g202	GO:0007218
LG23g203	GO:0003677
LG23g204	GO:0016020,GO:0008250
LG23g206	GO:0005515
LG23g207	GO:0016020,GO:0015293
LG23g210	GO:0004601,GO:0006979
LG23g211	GO:0008270,GO:0003676,GO:0016779
LG23g212	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG23g215	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG23g218	GO:0005515
LG23g222	GO:0016791
LG23g223	GO:0007156,GO:0005509,GO:0016020
LG23g226	GO:0010506,GO:0005615
LG23g227	GO:0009922,GO:0016020
LG23g228	GO:1990817
LG23g229	GO:0018149,GO:0003810
LG23g230	GO:0018149
LG23g231	GO:0030695,GO:0005515
LG23g233	GO:0004930,GO:0016020,GO:0007186
LG23g234	GO:0046872
LG23g238	GO:0015630,GO:0000226
LG23g239	GO:0005737,GO:0042325
LG23g243	GO:0005743,GO:0061617
LG23g244	GO:0007186,GO:0016020,GO:0004930
LG23g246	GO:0005515
LG23g249	GO:0006468,GO:0005524,GO:0004672
LG23g250	GO:0006468,GO:0005524,GO:0004672
LG23g253	GO:0006468,GO:0004672,GO:0005515
LG23g255	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g257	GO:0003677,GO:0006355,GO:0003700
LG23g26	GO:0006508,GO:0004252,GO:0005515
LG23g277	GO:0016272,GO:0051082,GO:0006457
LG23g28	GO:0005515
LG23g280	GO:0005515
LG23g281	GO:0006355,GO:0003677
LG23g282	GO:0005515
LG23g284	GO:0005085
LG23g288	GO:0046872
LG23g289	GO:0006468,GO:0005524,GO:0004672
LG23g291	GO:0006508,GO:0004252
LG23g292	GO:0006508,GO:0004252
LG23g295	GO:0016567,GO:0006996,GO:0004842
LG23g296	GO:0004860
LG23g299	GO:0003676,GO:0005524
LG23g300	GO:0005515
LG23g301	GO:0120009,GO:0120013,GO:0005737
LG23g303	GO:0007186,GO:0016020,GO:0004930
LG23g304	GO:0005737,GO:0005515
LG23g305	GO:0005096,GO:0005515
LG23g307	GO:0006468,GO:0005524,GO:0004672
LG23g308	GO:0008270
LG23g309	GO:0016020
LG23g311	GO:0005515,GO:0005096,GO:0003924,GO:0005525
LG23g312	GO:0007186,GO:0016020,GO:0004930
LG23g313	GO:0046488,GO:0052742
LG23g315	GO:0005515
LG23g317	GO:0005515,GO:0007165,GO:0042981
LG23g318	GO:0019752,GO:0030170,GO:0016830
LG23g32	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG23g323	GO:0006355,GO:0003677
LG23g325	GO:0003723
LG23g327	GO:0005634
LG23g329	GO:0003677
LG23g33	GO:0005515
LG23g330	GO:0003677
LG23g331	GO:0003677
LG23g332	GO:0003677
LG23g333	GO:0003677
LG23g334	GO:0003677
LG23g335	GO:0003677,GO:0005634,GO:0006351
LG23g336	GO:0003677
LG23g337	GO:0003677
LG23g338	GO:0003677
LG23g339	GO:0003677
LG23g342	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG23g348	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG23g349	GO:0015098,GO:0016020,GO:0015689
LG23g353	GO:0005525
LG23g354	GO:0005525
LG23g355	GO:0005525
LG23g360	GO:0030298,GO:0030971
LG23g364	GO:0007283
LG23g366	GO:0003676,GO:0032259,GO:0008168
LG23g369	GO:0008324,GO:0006812
LG23g37	GO:0005515
LG23g370	GO:0016020,GO:0008146
LG23g378	GO:0005515,GO:0017154
LG23g383	GO:0005739,GO:0061617
LG23g384	GO:0004812,GO:0000166,GO:0006418,GO:0005524
LG23g39	GO:0051603,GO:0005839
LG23g392	GO:0046912
LG23g393	GO:0006508,GO:0008236
LG23g394	GO:0007165
LG23g398	GO:0006355,GO:0003700,GO:0003677
LG23g40	GO:0016192,GO:0030008
LG23g402	GO:0035556,GO:0007264,GO:0005085
LG23g403	GO:0015232,GO:0015886
LG23g41	GO:0016020,GO:0006508,GO:0004252,GO:0005515
LG23g411	GO:0005515
LG23g412	GO:0017154
LG23g419	GO:0005515
LG23g420	GO:0046873,GO:0016020,GO:0030001,GO:0055085
LG23g422	GO:0016567,GO:0061630
LG23g424	GO:0007200,GO:0004143,GO:0016301,GO:0005509
LG23g425	GO:0005515
LG23g426	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG23g430	GO:0043022
LG23g431	GO:0006468,GO:0005524,GO:0004672,GO:0016020
LG23g435	GO:0016020,GO:0005789
LG23g439	GO:0005515
LG23g441	GO:0005515
LG23g443	GO:0008270,GO:0003676
LG23g447	GO:0006355
LG23g449	GO:0003924,GO:0005525
LG23g450	GO:0016491
LG23g453	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG23g454	GO:0022857,GO:0055085,GO:0016020
LG23g455	GO:0006352,GO:0003677
LG23g458	GO:0046983
LG23g464	GO:0005515
LG23g465	GO:0003677
LG23g467	GO:0003700,GO:0045893
LG23g468	GO:0003700,GO:0045893
LG23g469	GO:0006468,GO:0005524,GO:0004672
LG23g471	GO:0016020,GO:0008654,GO:0016780
LG23g472	GO:0010506,GO:0005615
LG23g473	GO:0008289
LG23g475	GO:0016020
LG23g476	GO:0007186,GO:0016020,GO:0004930
LG23g477	GO:0007186,GO:0016020,GO:0004930
LG23g478	GO:0008270,GO:0006355,GO:0005634
LG23g479	GO:0006355,GO:0003677
LG23g482	GO:0003677
LG23g483	GO:0005515,GO:0003677
LG23g486	GO:0005515
LG23g487	GO:0035556,GO:0005515
LG23g491	GO:0005637
LG23g492	GO:0005637
LG23g493	GO:0006355,GO:0043565,GO:0003700
LG23g495	GO:0008013
LG23g498	GO:0007156,GO:0005509,GO:0016020
LG23g499	GO:0008013
LG23g500	GO:0009058,GO:0003824
LG23g501	GO:0006511,GO:0000151,GO:0016567,GO:0034450
LG23g502	GO:0016567,GO:0004842,GO:0006511,GO:0000151,GO:0034450
LG23g503	GO:0005515,GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG23g506	GO:0050661
LG23g507	GO:0006098,GO:0004616
LG23g508	GO:0005576,GO:0005179
LG23g509	GO:0003723
LG23g519	GO:0006915
LG23g52	GO:0005515
LG23g520	GO:0006508,GO:0004252
LG23g521	GO:0005576,GO:0005179
LG23g524	GO:0051276,GO:0005694,GO:0005515,GO:0005524
LG23g528	GO:0005515
LG23g529	GO:0005515
LG23g53	GO:0005515,GO:0005737
LG23g531	GO:0004842
LG23g536	GO:0005509
LG23g537	GO:0046983
LG23g542	GO:0016020,GO:0016757
LG23g545	GO:0016020
LG23g548	GO:0005085
LG23g549	GO:0006468,GO:0004672,GO:0005515,GO:0005524,GO:0004675,GO:0016020
LG23g55	GO:0003697
LG23g550	GO:0016020,GO:0004675,GO:0006468,GO:0005524,GO:0004672
LG23g552	GO:0005515,GO:0005634
LG23g553	GO:0007267,GO:0016540
LG23g557	GO:0005840,GO:0006412,GO:0003735
LG23g558	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG23g559	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG23g560	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG23g561	GO:0005525,GO:0003924
LG23g564	GO:0006096,GO:0003872
LG23g565	GO:0005515
LG23g567	GO:0003700,GO:0006355
LG23g572	GO:0006508,GO:0004252
LG23g573	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g574	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG23g575	GO:0005216,GO:0055085,GO:0016020,GO:0006811,GO:0001518,GO:0006814,GO:0005248
LG23g576	GO:0007165,GO:0006355,GO:0003677
LG23g577	GO:0015267,GO:0016020,GO:0055085
LG23g580	GO:0003924,GO:0005525
LG23g582	GO:0009190,GO:0035556,GO:0005886,GO:0006171,GO:0004016
LG23g584	GO:0016301
LG23g586	GO:0005515
LG23g592	GO:0016020,GO:0008654,GO:0016780
LG23g593	GO:0006468,GO:0004672
LG23g594	GO:0005515
LG23g597	GO:0004725,GO:0006470
LG23g599	GO:0007264,GO:0005092
LG23g600	GO:0030212,GO:0004867,GO:0006000,GO:0003873,GO:0005524
LG23g601	GO:0005576,GO:0005515,GO:0007165
LG23g602	GO:0019239
LG23g603	GO:0019239
LG23g604	GO:0006469,GO:0004862
LG23g607	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG23g609	GO:0010945,GO:0005789,GO:0019915
LG23g611	GO:0008234,GO:0006508
LG23g612	GO:0003723
LG23g613	GO:0005515
LG23g614	GO:0005515
LG23g615	GO:0005515
LG23g617	GO:0003779,GO:0016043,GO:0030036,GO:0031267
LG23g619	GO:0005840,GO:0006412,GO:0003735
LG23g62	GO:0008373,GO:0006486
LG23g623	GO:0006468,GO:0004672
LG23g625	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG23g628	GO:0007186,GO:0016020,GO:0004930
LG23g629	GO:0007165,GO:0005515
LG23g630	GO:0006508,GO:0004197
LG23g631	GO:0006508,GO:0004197
LG23g632	GO:0042981
LG23g634	GO:0005515
LG23g635	GO:0005515
LG23g64	GO:0008373,GO:0006486
LG23g643	GO:0005509
LG23g648	GO:0006298,GO:0005524
LG23g650	GO:0009055,GO:0051536
LG23g654	GO:0008146
LG23g655	GO:0003723
LG23g656	GO:0005515
LG23g657	GO:0006468,GO:0004672,GO:0005515
LG23g661	GO:0006821,GO:0055085,GO:0015108,GO:0016020
LG23g663	GO:0005515
LG23g665	GO:0046983
LG23g668	GO:0005085,GO:0005515
LG23g670	GO:0036211
LG23g673	GO:0004725,GO:0006470
LG23g674	GO:0005515
LG23g687	GO:0006355,GO:0003677,GO:0046983
LG23g693	GO:0005515
LG23g695	GO:0003677,GO:0005515
LG23g698	GO:0006355,GO:0043565,GO:0003682
LG23g70	GO:0005201
LG23g701	GO:0022857,GO:0055085,GO:0016020
LG23g703	GO:0004930,GO:0016020,GO:0007186
LG23g706	GO:0005515
LG23g707	GO:0005096,GO:0051056
LG23g708	GO:0022857,GO:0055085,GO:0016020
LG23g709	GO:0005515
LG23g710	GO:0005515,GO:0003723
LG23g711	GO:0005515,GO:0003723
LG23g714	GO:0005515,GO:0006468,GO:0004672
LG23g715	GO:0005515
LG23g723	GO:0005085
LG23g725	GO:0003735,GO:0005840,GO:0006412
LG23g726	GO:0046872
LG23g727	GO:0004671,GO:0016020,GO:0006481,GO:0016055,GO:0007411,GO:0005576
LG23g73	GO:0005576,GO:0005515,GO:0007165
LG23g730	GO:0046983
LG23g731	GO:0007165
LG23g732	GO:0007165
LG23g733	GO:0046983
LG23g734	GO:0004930,GO:0007186,GO:0016020
LG23g740	GO:0008270
LG23g746	GO:0003677,GO:0006355
LG23g748	GO:0000166
LG23g750	GO:0046983,GO:0005515
LG23g755	GO:0016579,GO:0004843
LG23g756	GO:0005085
LG23g759	GO:0006468,GO:0005524,GO:0004672
LG23g760	GO:0003677
LG23g762	GO:0005515
LG23g764	GO:0006366
LG23g765	GO:0005509
LG23g766	GO:0005509
LG23g770	GO:0016579,GO:0004843
LG23g775	GO:0005509
LG23g776	GO:0005515
LG23g777	GO:0005515
LG23g783	GO:0005388
LG23g788	GO:0005515
LG23g792	GO:0003824
LG23g793	GO:0005515
LG23g794	GO:0051260
LG23g799	GO:0005515
LG23g801	GO:0030286,GO:0007018,GO:0008569,GO:0005524
LG23g803	GO:0005515
LG23g805	GO:0005515
LG23g807	GO:0005515
LG23g808	GO:0005509
LG23g81	GO:0007165
LG23g811	GO:0046983
LG23g812	GO:0070072
LG23g816	GO:0005515
LG23g817	GO:0005515
LG23g818	GO:0032012,GO:0005085
LG23g822	GO:0042981
LG23g823	GO:0006123
LG23g825	GO:0005515
LG23g826	GO:0016020
LG23g828	GO:0006511,GO:0031464
LG23g829	GO:0003774,GO:0016459,GO:0005524
LG23g831	GO:0007165,GO:0005515
LG23g832	GO:0070836
LG23g833	GO:0005783,GO:0016020
LG23g835	GO:0007186,GO:0016020,GO:0004930
LG23g845	GO:0016787
LG23g846	GO:0005975
LG23g847	GO:0005975
LG23g85	GO:0005524,GO:0016887,GO:0016020,GO:0140359
LG23g852	GO:0006629,GO:0005515
LG23g853	GO:0015035
LG23g855	GO:0003676
LG23g856	GO:0006269,GO:0003899
LG23g857	GO:0006269,GO:0003899
LG23g859	GO:0003924,GO:0005525
LG23g863	GO:0022857,GO:0055085
LG23g864	GO:0005515
LG23g866	GO:0008270
LG23g868	GO:0030154,GO:0007275
LG23g870	GO:0006468,GO:0004672,GO:0005515
LG23g881	GO:0008168
LG23g884	GO:0008168
LG23g885	GO:0003924,GO:0005525
LG23g890	GO:0005515
LG23g894	GO:0003755
LG23g895	GO:0005515
LG23g899	GO:0007186,GO:0016020,GO:0004930
LG23g901	GO:0005515,GO:0055085,GO:0016020
LG23g902	GO:0055085,GO:0016020
LG23g909	GO:0006355,GO:0043565,GO:0003677,GO:0008270,GO:0045893,GO:0005634
LG23g91	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG23g914	GO:0005515
LG23g915	GO:0006468,GO:0004672
LG23g918	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG23g92	GO:0004930,GO:0016020,GO:0007186
LG23g921	GO:0008270,GO:0006355,GO:0005634
LG23g922	GO:0008270,GO:0006355,GO:0005634
LG23g930	GO:0007186,GO:0016020,GO:0004930
LG23g931	GO:0007186,GO:0016020,GO:0004930
LG23g940	GO:0006351,GO:0008270,GO:0003676
LG23g943	GO:0016020
LG23g952	GO:0005840,GO:0006412,GO:0003735
LG23g955	GO:0010506,GO:0005615
LG23g957	GO:0008289
